Sr.No,Exam,Subject,Unit,Chapter,Topic,Status,Topic ID
1075,JEE,Chemistry,Inorganic Chemistry(IOC-1),"The s-Block Elements (Groups-1,2)",Uses of Group 1 and 2 Elements,Active,3431
1076,JEE,Chemistry,Inorganic Chemistry(IOC-1),"The s-Block Elements (Groups-1,2)",Important Compounds of Group 1 Elements,Active,3432
1077,JEE,Chemistry,Inorganic Chemistry(IOC-1),"The s-Block Elements (Groups-1,2)",Anomalous Properties of Lithium and Beryllium,Active,3433
1078,JEE,Chemistry,Inorganic Chemistry(IOC-1),"The s-Block Elements (Groups-1,2)",General Introduction of Group 2 Elements,Active,3434
1079,JEE,Chemistry,Inorganic Chemistry(IOC-1),"The s-Block Elements (Groups-1,2)",Physical Properties of Group 2 Elements,Active,3435
1080,JEE,Chemistry,Inorganic Chemistry(IOC-1),"The s-Block Elements (Groups-1,2)",Chemical Properties of Group 2 Elements,Active,3436
1081,JEE,Chemistry,Inorganic Chemistry(IOC-1),"The s-Block Elements (Groups-1,2)",Important Compounds of Group 2 Elements,Active,3437
1082,JEE,Chemistry,Inorganic Chemistry(IOC-1),"The P-Block elements (Groups 13, 14)",Introduction of Group 13 Elements,Active,3420
1083,JEE,Chemistry,Inorganic Chemistry(IOC-1),"The P-Block elements (Groups 13, 14)",Physical Properties of Group 13 Elements,Active,3421
1084,JEE,Chemistry,Inorganic Chemistry(IOC-1),"The P-Block elements (Groups 13, 14)",Chemical Properties of Group 13 Elements,Active,3422
1085,JEE,Chemistry,Inorganic Chemistry(IOC-1),"The P-Block elements (Groups 13, 14)",Important Compounds of Group 13 Elements,Active,3423
1086,JEE,Chemistry,Inorganic Chemistry(IOC-1),"The P-Block elements (Groups 13, 14)",Uses of Group 13 and 14 Elements,Active,3424
1087,JEE,Chemistry,Inorganic Chemistry(IOC-1),"The P-Block elements (Groups 13, 14)",Introduction of Group 14 Elements,Active,3425
1088,JEE,Chemistry,Inorganic Chemistry(IOC-1),"The P-Block elements (Groups 13, 14)",Physical Properties of Group 14 Elements,Active,3426
1089,JEE,Chemistry,Inorganic Chemistry(IOC-1),"The P-Block elements (Groups 13, 14)",Chemical Properties of Group 14 Elements,Active,3427
1090,JEE,Chemistry,Inorganic Chemistry(IOC-1),"The P-Block elements (Groups 13, 14)",Important Compounds of Group 14 Elements,Active,3428
1091,JEE,Chemistry,Inorganic Chemistry(IOC-1),Chemical Bonding,Octet Rule,Active,3411
1092,JEE,Chemistry,Inorganic Chemistry(IOC-1),Chemical Bonding,Covalent Bonding,Active,3412
1093,JEE,Chemistry,Inorganic Chemistry(IOC-1),Chemical Bonding,Ionic Bond,Active,3413
1094,JEE,Chemistry,Inorganic Chemistry(IOC-1),Chemical Bonding,Bond Parameters and its applications,Active,3414
1095,JEE,Chemistry,Inorganic Chemistry(IOC-1),Chemical Bonding,Dipole Moment,Active,3415
1096,JEE,Chemistry,Inorganic Chemistry(IOC-1),Chemical Bonding,Hydrogen Bonding and its Application,Active,3416
1097,JEE,Chemistry,Inorganic Chemistry(IOC-1),Chemical Bonding,Hybridisation and its Applications,Active,3417
1098,JEE,Chemistry,Inorganic Chemistry(IOC-1),Chemical Bonding,The Valence Shell Electron Pair Repulsion (VSEPR) Theory,Active,3418
1099,JEE,Chemistry,Inorganic Chemistry(IOC-1),Chemical Bonding,Molecular Orbital Theory (MOT) and its applications,Active,3419
1100,JEE,Chemistry,Inorganic Chemistry(IOC-1),Periodic Table,History of The Periodic Table,Active,3404
1101,JEE,Chemistry,Inorganic Chemistry(IOC-1),Periodic Table,Classification of Periodic Table,Active,3405
1102,JEE,Chemistry,Inorganic Chemistry(IOC-1),Periodic Table,Modern Periodic Law,Active,3406
1103,JEE,Chemistry,Inorganic Chemistry(IOC-1),Periodic Table,Electronic Configurations and Types of Elements in Periodic Table,Active,3407
1104,JEE,Chemistry,Inorganic Chemistry(IOC-1),Periodic Table,Periodic Trends,Active,3408
1105,JEE,Chemistry,Inorganic Chemistry(IOC-1),Periodic Table,Radius and Its Types,Active,3409
1106,JEE,Chemistry,Inorganic Chemistry(IOC-1),Periodic Table,Ionization Enthalpy and its Applications,Active,3410
1107,JEE,Chemistry,Inorganic Chemistry(IOC-1),Environmental Chemistry,Environmental Pollution,Active,3397
1108,JEE,Chemistry,Inorganic Chemistry(IOC-1),Environmental Chemistry,Atmospheric Pollution,Active,3398
1109,JEE,Chemistry,Inorganic Chemistry(IOC-1),Environmental Chemistry,Water Pollution,Active,3399
1110,JEE,Chemistry,Inorganic Chemistry(IOC-1),Environmental Chemistry,Soil Pollution,Active,3400
1111,JEE,Chemistry,Inorganic Chemistry(IOC-1),Environmental Chemistry,Industrial Waste,Active,3401
1112,JEE,Chemistry,Inorganic Chemistry(IOC-1),Environmental Chemistry,Techniques to Control Environmental Pollution,Active,3402
1113,JEE,Chemistry,Inorganic Chemistry(IOC-1),Environmental Chemistry,Green Chemistry,Active,3403
1114,JEE,Chemistry,Physical Chemistry(PC-1),Structure of Atom,Models of Atoms,Active,3388
1115,JEE,Chemistry,Physical Chemistry(PC-1),Structure of Atom,Discovery of electrons. protons and neutrons,Active,3389
1116,JEE,Chemistry,Physical Chemistry(PC-1),Structure of Atom,Electromagnetic Radiation and its nature,Active,3390
1117,JEE,Chemistry,Physical Chemistry(PC-1),Structure of Atom,Electromagnetic Spectrum,Active,3391
1118,JEE,Chemistry,Physical Chemistry(PC-1),Structure of Atom,Particle Nature of Light,Active,3392
1119,JEE,Chemistry,Physical Chemistry(PC-1),Structure of Atom,Photoelectric Effect and its applications,Active,3393
1120,JEE,Chemistry,Physical Chemistry(PC-1),Structure of Atom,Bohr's Model for Hydrogen Atom,Active,3394
1121,JEE,Chemistry,Physical Chemistry(PC-1),Structure of Atom,Quantum Mechanical Model of the Atom,Active,3395
1122,JEE,Chemistry,Physical Chemistry(PC-1),Structure of Atom,Rules for filling of Electrons in Orbitals,Active,3396
1123,JEE,Chemistry,Physical Chemistry(PC-1),Redox Reactions,Oxidation and Reduction,Active,3381
1124,JEE,Chemistry,Physical Chemistry(PC-1),Redox Reactions,Calculation of Oxidation Number,Active,3382
1125,JEE,Chemistry,Physical Chemistry(PC-1),Redox Reactions,Types of Redox Reactions,Active,3383
1126,JEE,Chemistry,Physical Chemistry(PC-1),Redox Reactions,Balancing of Redox Reactions,Active,3384
1127,JEE,Chemistry,Physical Chemistry(PC-1),Redox Reactions,Equivalent Concept,Active,3387
1128,JEE,Chemistry,Physical Chemistry(PC-1),Chemical Equilibrium,Basics of Equilibrium,Active,3371
1129,JEE,Chemistry,Physical Chemistry(PC-1),Chemical Equilibrium,Types of Equilibrium,Active,3372
1130,JEE,Chemistry,Physical Chemistry(PC-1),Chemical Equilibrium,Equilibrium in Physical Processes,Active,3373
1131,JEE,Chemistry,Physical Chemistry(PC-1),Chemical Equilibrium,Chemical Equilibrium and its properties,Active,3374
1132,JEE,Chemistry,Physical Chemistry(PC-1),Chemical Equilibrium,Law of Chemical Equilibrium and Equilibrium Constants,Active,3375
1133,JEE,Chemistry,Physical Chemistry(PC-1),Chemical Equilibrium,Equilibrium Constants and its application,Active,3376
1134,JEE,Chemistry,Physical Chemistry(PC-1),Chemical Equilibrium,Application of Equilibrium Constant,Active,3377
1135,JEE,Chemistry,Physical Chemistry(PC-1),Chemical Equilibrium,Le chatelier's principle,Active,3378
1136,JEE,Chemistry,Physical Chemistry(PC-1),Chemical Equilibrium,Thermodynamics of Equilibrium and its applications,Active,3379
1137,JEE,Chemistry,Physical Chemistry(PC-1),Liquid and Gaseous States of Matter,States of Matter,Active,3359
1138,JEE,Chemistry,Physical Chemistry(PC-1),Liquid and Gaseous States of Matter,Measurable Properties of Gases,Active,3360
1139,JEE,Chemistry,Physical Chemistry(PC-1),Liquid and Gaseous States of Matter,Intermolecular Forces,Active,3361
1140,JEE,Chemistry,Physical Chemistry(PC-1),Liquid and Gaseous States of Matter,Gaseous Laws and Ideal Gas Equation,Active,3362
1141,JEE,Chemistry,Physical Chemistry(PC-1),Liquid and Gaseous States of Matter,Dalton's Law of Partial Pressure,Active,3363
1142,JEE,Chemistry,Physical Chemistry(PC-1),Liquid and Gaseous States of Matter,Kinetic Theory of Gases and Molecular Speeds,Active,3364
1143,JEE,Chemistry,Physical Chemistry(PC-1),Liquid and Gaseous States of Matter,Real Gas,Active,3365
1144,JEE,Chemistry,Physical Chemistry(PC-1),Liquid and Gaseous States of Matter,Van Der Waals Equation and its various forms,Active,3367
1145,JEE,Chemistry,Physical Chemistry(PC-1),Liquid and Gaseous States of Matter,Liquefaction of Gases and its applications,Active,3368
1146,JEE,Chemistry,Physical Chemistry(PC-1),Liquid and Gaseous States of Matter,Vapour Pressure and Surface Tension,Active,3369
1147,JEE,Chemistry,Physical Chemistry(PC-1),Ionic Equilibrium,Ionic Equilibrium in Solution,Active,3351
1148,JEE,Chemistry,Physical Chemistry(PC-1),Ionic Equilibrium,Acids and Bases ionization,Active,3352
1149,JEE,Chemistry,Physical Chemistry(PC-1),Ionic Equilibrium,Solubility Equilibria of Sparingly Soluble Salts,Active,3353
1150,JEE,Chemistry,Physical Chemistry(PC-1),Ionic Equilibrium,"Acids, Bases and Salts",Active,3354
1151,JEE,Chemistry,Physical Chemistry(PC-1),Ionic Equilibrium,Ionic Product of Water,Active,3355
1152,JEE,Chemistry,Physical Chemistry(PC-1),Ionic Equilibrium,pH Scale and its applications,Active,3356
1153,JEE,Chemistry,Physical Chemistry(PC-1),Ionic Equilibrium,Buffer Solutions and its applications,Active,3357
1154,JEE,Chemistry,Physical Chemistry(PC-1),Ionic Equilibrium,Hydrolysis of Salts and pH calculation of their Solutions,Active,3358
1155,JEE,Chemistry,Physical Chemistry(PC-1),Thermodynamics,Basics of Thermodynamics,Active,3341
1156,JEE,Chemistry,Physical Chemistry(PC-1),Thermodynamics,First Law of Thermodynamics and its applications,Active,3343
1157,JEE,Chemistry,Physical Chemistry(PC-1),Thermodynamics,Enthalpy Change of a Reaction,Active,3344
1158,JEE,Chemistry,Physical Chemistry(PC-1),Thermodynamics,Different Types of Enthalpies,Active,3345
1159,JEE,Chemistry,Physical Chemistry(PC-1),Thermodynamics,Hess's Law of Constant Heat Summation,Active,3346
1160,JEE,Chemistry,Physical Chemistry(PC-1),Thermodynamics,Spontaneity and its applications,Active,3348
1161,JEE,Chemistry,Physical Chemistry(PC-1),Thermodynamics,Entropy and Second Law of Thermodynamics,Active,3349
1162,JEE,Chemistry,Physical Chemistry(PC-1),Thermodynamics,Relation between the Gibbs Energy Change and Equilibrium,Active,3350
1163,JEE,Chemistry,Physical Chemistry(PC-1),Some Basic Concepts of Chemistry,Uncertainty in Measurement,Active,3332
1164,JEE,Chemistry,Physical Chemistry(PC-1),Some Basic Concepts of Chemistry,Atomic and Molecular Mass,Active,3335
1165,JEE,Chemistry,Physical Chemistry(PC-1),Some Basic Concepts of Chemistry,Mole Concept,Active,3336
1166,JEE,Chemistry,Physical Chemistry(PC-1),Some Basic Concepts of Chemistry,Calculation of Empirical and Molecular Formulae,Active,3337
1167,JEE,Chemistry,Physical Chemistry(PC-1),Some Basic Concepts of Chemistry,Chemical Equations and Stoichiometry and its applications,Active,3339
1168,JEE,Chemistry,Physical Chemistry(PC-1),Some Basic Concepts of Chemistry,Concentration Terms,Active,3340
1169,JEE,Chemistry,Organic Chemistry(OC-1),Organic Chemistry- Some Basic Principles and Techniques,General Introduction of Organic Chemistry,Active,3312
1170,JEE,Chemistry,Organic Chemistry(OC-1),Organic Chemistry- Some Basic Principles and Techniques,Concepts in Organic Reaction Mechanism,Active,3313
1171,JEE,Chemistry,Organic Chemistry(OC-1),Organic Chemistry- Some Basic Principles and Techniques,Homolytic and Heterolytic Fission,Active,3314
1172,JEE,Chemistry,Organic Chemistry(OC-1),Organic Chemistry- Some Basic Principles and Techniques,Electronic Effects and its applications in acids and bases,Active,3315
1173,JEE,Chemistry,Organic Chemistry(OC-1),Organic Chemistry- Some Basic Principles and Techniques,Reaction Intermediates,Active,3316
1174,JEE,Chemistry,Organic Chemistry(OC-1),Organic Chemistry- Some Basic Principles and Techniques,Application of Electronic Effect,Active,3317
1175,JEE,Chemistry,Organic Chemistry(OC-1),Organic Chemistry- Some Basic Principles and Techniques,Resonance and its applications,Active,3318
1176,JEE,Chemistry,Organic Chemistry(OC-1),Organic Chemistry- Some Basic Principles and Techniques,Types of Organic Reactions,Active,3319
1177,JEE,Chemistry,Organic Chemistry(OC-1),Organic Chemistry- Some Basic Principles and Techniques,Aromaticity and its applications,Active,3320
1178,JEE,Chemistry,Organic Chemistry(OC-1),Organic Chemistry- Some Basic Principles and Techniques,Classification of Organic Compounds,Active,3321
1179,JEE,Chemistry,Organic Chemistry(OC-1),Organic Chemistry- Some Basic Principles and Techniques,IUPAC Nomenclature of Organic Compounds,Active,3322
1180,JEE,Chemistry,Organic Chemistry(OC-1),Organic Chemistry- Some Basic Principles and Techniques,Isomerism in Organic Compounds,Active,3324
1181,JEE,Chemistry,Organic Chemistry(OC-1),Organic Chemistry- Some Basic Principles and Techniques,Structural Isomerism and its types,Active,3325
1182,JEE,Chemistry,Organic Chemistry(OC-1),Organic Chemistry- Some Basic Principles and Techniques,Stereoisomerism and its classification,Active,3326
1183,JEE,Chemistry,Organic Chemistry(OC-1),Organic Chemistry- Some Basic Principles and Techniques,Purification Processes and methods of purification,Active,3327
1184,JEE,Chemistry,Organic Chemistry(OC-1),Organic Chemistry- Some Basic Principles and Techniques,Purification of Organic Compounds,Active,3328
1185,JEE,Chemistry,Organic Chemistry(OC-1),Organic Chemistry- Some Basic Principles and Techniques,Qualitative Analysis of Organic Compounds,Active,3329
1186,JEE,Chemistry,Organic Chemistry(OC-1),Organic Chemistry- Some Basic Principles and Techniques,Quantitative Analysis of Organic Compounds,Active,3330
1187,JEE,Chemistry,Organic Chemistry(OC-1),Hydrocarbons,Preparation of Alkenes,Active,3302
1188,JEE,Chemistry,Organic Chemistry(OC-1),Hydrocarbons,Physical Properties of Alkenes,Active,3303
1189,JEE,Chemistry,Organic Chemistry(OC-1),Hydrocarbons,Chemical Properties of Alkenes,Active,3304
1190,JEE,Chemistry,Organic Chemistry(OC-1),Hydrocarbons,Preparation of Alkynes,Active,3305
1191,JEE,Chemistry,Organic Chemistry(OC-1),Hydrocarbons,Physical Properties of Alkynes,Active,3306
1192,JEE,Chemistry,Organic Chemistry(OC-1),Hydrocarbons,Chemical Properties of Alkynes,Active,3307
1193,JEE,Chemistry,Organic Chemistry(OC-1),Hydrocarbons,Introduction of Arenes or Aromatic Hydrocarbons,Active,3308
1194,JEE,Chemistry,Organic Chemistry(OC-1),Hydrocarbons,Preparation Method of Aromatic Hydrocarbons,Active,3309
1195,JEE,Chemistry,Organic Chemistry(OC-1),Hydrocarbons,Physical Properties of Aromatic Hydrocarbons,Active,3310
1196,JEE,Chemistry,Organic Chemistry(OC-1),Hydrocarbons,Chemical Properties of Aromatic Hydrocarbons,Active,3311
1197,JEE,Chemistry,Organic Chemistry(OC-1),Hydrocarbons,"Alkanes, Alkenes and Alkynes",Active,3298
1198,JEE,Chemistry,Organic Chemistry(OC-1),Hydrocarbons,Preparation of Alkanes,Active,3299
1199,JEE,Chemistry,Organic Chemistry(OC-1),Hydrocarbons,Physical Properties of Alkanes,Active,3300
1200,JEE,Chemistry,Organic Chemistry(OC-1),Hydrocarbons,Chemical Properties of Alkanes,Active,3301
1201,JEE,Chemistry,Organic Chemistry(OC-2),Polymers,Polymers and its classification,Active,3291
1202,JEE,Chemistry,Organic Chemistry(OC-2),Polymers,Classification of Polymers,Active,3292
1203,JEE,Chemistry,Organic Chemistry(OC-2),Polymers,Methods of Polymerisation,Active,3293
1204,JEE,Chemistry,Organic Chemistry(OC-2),Polymers,Important Polymers,Active,3294
1205,JEE,Chemistry,Organic Chemistry(OC-2),Polymers,Molecular Masses calculation of Polymers,Active,3296
1206,JEE,Chemistry,Organic Chemistry(OC-2),Polymers,Biodegradable Polymers,Active,3297
1207,JEE,Chemistry,Organic Chemistry(OC-2),Biomolecules,Carbohydrates,Active,3284
1208,JEE,Chemistry,Organic Chemistry(OC-2),Biomolecules,Glucose,Active,3285
1209,JEE,Chemistry,Organic Chemistry(OC-2),Biomolecules,Proteins and Amino Acids,Active,3286
1210,JEE,Chemistry,Organic Chemistry(OC-2),Biomolecules,Enzymes,Active,3287
1211,JEE,Chemistry,Organic Chemistry(OC-2),Biomolecules,Vitamins,Active,3288
1212,JEE,Chemistry,Organic Chemistry(OC-2),Biomolecules,Nucleic Acids,Active,3289
1213,JEE,Chemistry,Organic Chemistry(OC-2),Biomolecules,Hormones,Active,3290
1214,JEE,Chemistry,Organic Chemistry(OC-2),Haloalkanes and Haloarenes,Haloalkanes and Haloarenes-Introduction,Active,3273
1215,JEE,Chemistry,Organic Chemistry(OC-2),Haloalkanes and Haloarenes,Classification of Haloalkanes and Haloarenes,Active,3274
1216,JEE,Chemistry,Organic Chemistry(OC-2),Haloalkanes and Haloarenes,Nomenclature of Haloalkanes and Haloarenes,Active,3275
1217,JEE,Chemistry,Organic Chemistry(OC-2),Haloalkanes and Haloarenes,Preparations of Haloalkanes,Active,3277
1218,JEE,Chemistry,Organic Chemistry(OC-2),Haloalkanes and Haloarenes,Preparation of Haloarenes,Active,3278
1219,JEE,Chemistry,Organic Chemistry(OC-2),Haloalkanes and Haloarenes,Physical Properties of Haloalkanes and Haloarenes,Active,3279
1220,JEE,Chemistry,Organic Chemistry(OC-2),Haloalkanes and Haloarenes,Chemical Reactions of Haloalkanes,Active,3280
1221,JEE,Chemistry,Organic Chemistry(OC-2),Haloalkanes and Haloarenes,Nucleophilic Substitution Reactions of Haloalkanes and Haloarenes,Active,3281
1222,JEE,Chemistry,Organic Chemistry(OC-2),Haloalkanes and Haloarenes,Chemical Reactions of Haloarenes,Active,3282
1223,JEE,Chemistry,Organic Chemistry(OC-2),Haloalkanes and Haloarenes,Polyhalogen Compounds,Active,3283
1224,JEE,Chemistry,Organic Chemistry(OC-2),"Aldehydes, Ketones and Carboxylic Acids","Introduction to Aldehydes, Ketones and Carboxylic Acids",Active,3263
1225,JEE,Chemistry,Organic Chemistry(OC-2),"Aldehydes, Ketones and Carboxylic Acids",Preparation of Aldehydes and Ketones,Active,3264
1226,JEE,Chemistry,Organic Chemistry(OC-2),"Aldehydes, Ketones and Carboxylic Acids",Physical and Chemical Properties of Aldehydes and Ketones,Active,3265
1227,JEE,Chemistry,Organic Chemistry(OC-2),"Aldehydes, Ketones and Carboxylic Acids",Chemical Reactions of Aldehydes and Ketones,Active,3266
1228,JEE,Chemistry,Organic Chemistry(OC-2),"Aldehydes, Ketones and Carboxylic Acids","Uses of Aldehydes, Ketones and Carboxylic Acids",Active,3267
1229,JEE,Chemistry,Organic Chemistry(OC-2),"Aldehydes, Ketones and Carboxylic Acids",Introduction to Carboxylic Acids,Active,3268
1230,JEE,Chemistry,Organic Chemistry(OC-2),"Aldehydes, Ketones and Carboxylic Acids",Preparation of Carboxylic Acids and its Derivatives,Active,3269
1231,JEE,Chemistry,Organic Chemistry(OC-2),"Aldehydes, Ketones and Carboxylic Acids",Physical Properties of Carboxylic Acids and its Derivatives,Active,3270
1232,JEE,Chemistry,Organic Chemistry(OC-2),"Aldehydes, Ketones and Carboxylic Acids",Chemical Properties of Carboxylic Acids and its Derivatives,Active,3271
1233,JEE,Chemistry,Organic Chemistry(OC-2),"Alcohols, Phenols and Ethers","Introduction of Alcohols, Phenols, and Ethers",Active,3251
1234,JEE,Chemistry,Organic Chemistry(OC-2),"Alcohols, Phenols and Ethers",Preparation of Alcohols,Active,3252
1235,JEE,Chemistry,Organic Chemistry(OC-2),"Alcohols, Phenols and Ethers",Physical Properties of Alcohols,Active,3253
1236,JEE,Chemistry,Organic Chemistry(OC-2),"Alcohols, Phenols and Ethers",Chemical Properties of Alcohols,Active,3254
1237,JEE,Chemistry,Organic Chemistry(OC-2),"Alcohols, Phenols and Ethers",Important Alcoholic compounds,Active,3255
1238,JEE,Chemistry,Organic Chemistry(OC-2),"Alcohols, Phenols and Ethers",Tests of Alcohols,Active,3256
1239,JEE,Chemistry,Organic Chemistry(OC-2),"Alcohols, Phenols and Ethers",Preparation of Phenols,Active,3257
1240,JEE,Chemistry,Organic Chemistry(OC-2),"Alcohols, Phenols and Ethers",Physical Properties of Phenols,Active,3258
1241,JEE,Chemistry,Organic Chemistry(OC-2),"Alcohols, Phenols and Ethers",Chemical Properties of Phenols,Active,3259
1242,JEE,Chemistry,Organic Chemistry(OC-2),"Alcohols, Phenols and Ethers",Preparation and Properties of Ethers,Active,3260
1243,JEE,Chemistry,Organic Chemistry(OC-2),"Alcohols, Phenols and Ethers",Physical Properties of Ethers,Active,3261
1244,JEE,Chemistry,Organic Chemistry(OC-2),"Alcohols, Phenols and Ethers",Chemical Properties of Ethers,Active,3262
1245,JEE,Chemistry,Organic Chemistry(OC-2),Chemistry in Everyday Life,Drug Action,Active,3248
1246,JEE,Chemistry,Organic Chemistry(OC-2),Chemistry in Everyday Life,Chemicals in Food products,Active,3249
1247,JEE,Chemistry,Organic Chemistry(OC-2),Chemistry in Everyday Life,Cleansing Action,Active,3250
1248,JEE,Chemistry,Organic Chemistry(OC-2),Chemistry in Everyday Life,Drugs and their types,Active,3246
1249,JEE,Chemistry,Organic Chemistry(OC-2),Chemistry in Everyday Life,Drug-Target Interaction,Active,3247
1250,JEE,Chemistry,Organic Chemistry(OC-2),Amines,Introduction to Amines,Active,3235
1251,JEE,Chemistry,Organic Chemistry(OC-2),Amines,Preparation of Amines,Active,3236
1252,JEE,Chemistry,Organic Chemistry(OC-2),Amines,Physical Properties of Amines,Active,3237
1253,JEE,Chemistry,Organic Chemistry(OC-2),Amines,Chemical Properties of Amines,Active,3238
1254,JEE,Chemistry,Organic Chemistry(OC-2),Amines,Chemical Reactions of Amines,Active,3239
1255,JEE,Chemistry,Organic Chemistry(OC-2),Amines,Introduction to Diazonium Salts,Active,3240
1256,JEE,Chemistry,Organic Chemistry(OC-2),Amines,Preparation of Diazonium Salts,Active,3241
1257,JEE,Chemistry,Organic Chemistry(OC-2),Amines,Properties of Diazonium Salts,Active,3242
1258,JEE,Chemistry,Organic Chemistry(OC-2),Amines,Chemical Reactions of Diazonium Salts,Active,3243
1259,JEE,Chemistry,Organic Chemistry(OC-2),Amines,Application of Diazonium Salts,Active,3244
1260,JEE,Chemistry,Physical Chemistry(PC-2),Surface Chemistry,Adsorption,Active,3226
1261,JEE,Chemistry,Physical Chemistry(PC-2),Surface Chemistry,Catalysis,Active,3227
1262,JEE,Chemistry,Physical Chemistry(PC-2),Surface Chemistry,Colloids and its preparation,Active,3228
1263,JEE,Chemistry,Physical Chemistry(PC-2),Surface Chemistry,Types of Colloids,Active,3229
1264,JEE,Chemistry,Physical Chemistry(PC-2),Surface Chemistry,Purification and Properties of Colloidal Solutions,Active,3231
1265,JEE,Chemistry,Physical Chemistry(PC-2),Electrochemistry,Electrolytic and Metallic Conduction,Active,3213
1266,JEE,Chemistry,Physical Chemistry(PC-2),Electrochemistry,Electrodes and Electrochemical Series,Active,3214
1267,JEE,Chemistry,Physical Chemistry(PC-2),Electrochemistry,Electrolytic Cells and Electrolysis,Active,3215
1268,JEE,Chemistry,Physical Chemistry(PC-2),Electrochemistry,Faraday's First and Second Law of Electrolysis,Active,3216
1269,JEE,Chemistry,Physical Chemistry(PC-2),Electrochemistry,Conductance in Electrolytic Solutions,Active,3217
1270,JEE,Chemistry,Physical Chemistry(PC-2),Electrochemistry,Kohlrausch's Law,Active,3218
1271,JEE,Chemistry,Physical Chemistry(PC-2),Electrochemistry,Electrochemical Cells,Active,3219
1272,JEE,Chemistry,Physical Chemistry(PC-2),Electrochemistry,Electrode Potential and Standard Electrode Potential,Active,3220
1273,JEE,Chemistry,Physical Chemistry(PC-2),Electrochemistry,Nernst Equation and Its Application,Active,3221
1274,JEE,Chemistry,Physical Chemistry(PC-2),Electrochemistry,Corrosion and Prevention,Active,3222
1275,JEE,Chemistry,Physical Chemistry(PC-2),Electrochemistry,Thermodynamics of Cell and its applications,Active,3223
1276,JEE,Chemistry,Physical Chemistry(PC-2),Electrochemistry,Electrochemical Cells and Batteries,Active,3224
1277,JEE,Chemistry,Physical Chemistry(PC-2),Solid State,Types of Solids and their properties,Active,3204
1278,JEE,Chemistry,Physical Chemistry(PC-2),Solid State,Crystal Lattice and Unit cells,Active,3205
1279,JEE,Chemistry,Physical Chemistry(PC-2),Solid State,Crystalline Solids and their Properties,Active,3206
1280,JEE,Chemistry,Physical Chemistry(PC-2),Solid State,Ionic Compounds,Active,3207
1281,JEE,Chemistry,Physical Chemistry(PC-2),Solid State,Calculations for Standard Cubical Unit Lattice,Active,3208
1282,JEE,Chemistry,Physical Chemistry(PC-2),Solid State,Packing Efficiency,Active,3209
1283,JEE,Chemistry,Physical Chemistry(PC-2),Solid State,Voids and its types,Active,3210
1284,JEE,Chemistry,Physical Chemistry(PC-2),Solid State,Defects in Solids,Active,3211
1285,JEE,Chemistry,Physical Chemistry(PC-2),Solid State,Electrical and Magnetic Properties of Solids,Active,3212
1286,JEE,Chemistry,Physical Chemistry(PC-2),Solutions and Colligative properties,Solutions-Properties and its Types,Active,3192
1287,JEE,Chemistry,Physical Chemistry(PC-2),Solutions and Colligative properties,Osmosis and Osmotic Pressure,Active,3193
1288,JEE,Chemistry,Physical Chemistry(PC-2),Solutions and Colligative properties,Concentration Terms for Solutions,Active,3194
1289,JEE,Chemistry,Physical Chemistry(PC-2),Solutions and Colligative properties,Solubility,Active,3195
1290,JEE,Chemistry,Physical Chemistry(PC-2),Solutions and Colligative properties,Vapour Pressure of Liquid Solutions,Active,3196
1291,JEE,Chemistry,Physical Chemistry(PC-2),Solutions and Colligative properties,Raoult's Law and its applications,Active,3197
1292,JEE,Chemistry,Physical Chemistry(PC-2),Solutions and Colligative properties,Ideal and Non-ideal Solutions and its properties,Active,3198
1293,JEE,Chemistry,Physical Chemistry(PC-2),Solutions and Colligative properties,Colligative Properties,Active,3199
1294,JEE,Chemistry,Physical Chemistry(PC-2),Solutions and Colligative properties,Relative Lowering of Vapour Pressure,Active,3200
1295,JEE,Chemistry,Physical Chemistry(PC-2),Solutions and Colligative properties,Elevation in Boiling Point,Active,3201
1296,JEE,Chemistry,Physical Chemistry(PC-2),Solutions and Colligative properties,Depression in Freezing Point,Active,3202
1297,JEE,Chemistry,Physical Chemistry(PC-2),Solutions and Colligative properties,Van't Hoff's Factor and its applications,Active,3203
1298,JEE,Chemistry,Physical Chemistry(PC-2),Chemical Kinetics,Rate of a Chemical Reaction and its measurement,Active,3185
1299,JEE,Chemistry,Physical Chemistry(PC-2),Chemical Kinetics,Factors Influencing Rate of Reaction,Active,3186
1300,JEE,Chemistry,Physical Chemistry(PC-2),Chemical Kinetics,Arrhenius Collision Theory,Active,3187
1301,JEE,Chemistry,Physical Chemistry(PC-2),Chemical Kinetics,Mechanism of a Chemical Reaction and its application,Active,3188
1302,JEE,Chemistry,Physical Chemistry(PC-2),Chemical Kinetics,Determination of Order of Reaction,Active,3189
1303,JEE,Chemistry,Physical Chemistry(PC-2),Chemical Kinetics,Integrated Rate Equations of different orders,Active,3190
1304,JEE,Chemistry,Physical Chemistry(PC-2),Chemical Kinetics,Radioactivity and its applications,Active,3191
1305,JEE,Chemistry,Inorganic Chemistry(IOC-2),Qualitative Analysis,Basic Terminologies in Qualitative Analysis,Active,3180
1306,JEE,Chemistry,Inorganic Chemistry(IOC-2),Qualitative Analysis,Preliminary Test for Radicals,Active,3181
1307,JEE,Chemistry,Inorganic Chemistry(IOC-2),Qualitative Analysis,Tests of Anionic Radicals,Active,3182
